"url","id","propertyLeaseId","name","street","block","propertyTypeName","propertyTypeCode","rentalTypeName","rentalTypeCode","bedroomNumberName","bedroomNumberCode","bathroomNumberName","bathroomNumberCode","roomTypeName","roomTypeCode","bathroomTypeName","bathroomTypeCode","price","ImageURL1","ImageURL2","ImageURL3","ImageURL4","ImageURL5","isLike","tags","subDistrictId","latitude","longitude","projectId","isRecommendAgent","date"
"https://property.nestia.com/rental/detail/59078","59078","59078","9 Tay Lian Teck","Tay Lian Teck Drive","9","House","3","Private room","2","Studio","1","1","1","Master room","1","Private","1","920","https://d247uvop8vgmto.cloudfront.net/property/59078/large/59078_146189517476_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/59078/large/59078_146189517438_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/59078/large/59078_146189517015_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/59078/large/59078_146189517508_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/59078/large/59078_146189517773_0.jpg","False","Fully Furnished","43","1.311963","103.928929","15555","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/104738","104738","104738","Jalan Jintan","Janlan Jintan ","9 ","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1200","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148625900396.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148625900654.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148625900059.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148625900933.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_14862590130.jpg","False","No Agent Fee; Near MRT","66","1.305891","103.833841","1340","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/113986","113986","113986","492 Changi Road","Changi Road","492B","House","3","Private room","2","4+","5","3","3","Common room","2","Shared","2","1000","https://d247uvop8vgmto.cloudfront.net/property/113986/large/113986_149042187146_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/113986/large/113986_149042186905_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/113986/large/113986_149042187025_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/113986/large/113986_149042187085_0.jpg","","False","No Agent Fee; Near MRT; Fully Furnished","43","1.319373","103.91365989999997","16341","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/67536","67536","67536","Ivory Heights","Jurong East Street 13","124","Condo/Apt","2","Private room","2","3","4","1","1","Common room","2","Shared","2","1100","https://d247uvop8vgmto.cloudfront.net/property/67536/large/67536_146668073479_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/67536/large/67536_146668072974_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/67536/large/67536_146668070264_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/67536/large/67536_146668072191_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/67536/large/67536_146668071204_0.jpg","False","","31","1.335567","103.737056","1237","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/104323","104323","104323","Windermere","Choa Chu Kang Street 64","20","Condo/Apt","2","Private room","2","3","4","3","3","Master room","1","Private","1","1200","https://d247uvop8vgmto.cloudfront.net/property/104323/large/104323_148600469922_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/104323/large/104323_148600470011_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/104323/large/104323_148600470752_0.jpg","","","False","No Agent Fee; Near MRT; Fully Furnished","79","1.397719","103.751363","3176","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/104486","104486","104486","Skypark Residences","Sembawang Drive","314","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1000","https://d247uvop8vgmto.cloudfront.net/property/104486/large/104486_148609538757_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/104486/large/104486_148609541178_0.jpg","","","","False","No Agent Fee; Fully Furnished; Sea View","57","1.443734","103.819871","2300","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/102661","102661","102661","Regent Grove","Choa Chu Kang North 7","50","Condo/Apt","2","Private room","2","Studio","1","1","1","Master room","1","Private","1","1100","https://d247uvop8vgmto.cloudfront.net/property/102661/large/102661_148458035296_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102661/large/102661_148458035065_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102661/large/102661_148458035202_0.jpg","","","False","No Agent Fee; Near MRT; Fully Furnished","79","1.400002","103.749393","2027","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/56938","56938","56938","Kemaman Point","Jalan Kemaman Point ","5","Condo/Apt","2","Private room","2","3","4","3","3","Common room","2","Shared","2","1300","https://d247uvop8vgmto.cloudfront.net/property/56938/large/56938_146060875983_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/56938/large/56938_14606087627_0.jpg","","","","False","","44","1.326529","103.850817","1304","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/79997","79997","79997","E Maisons","Braddell Road","30","Condo/Apt","2","Private room","2","3","4","2","2","Common room","2","Shared","2","1150","https://d247uvop8vgmto.cloudfront.net/property/79997/large/79997_147254080833_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79997/large/79997_147254081064_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79997/large/79997_147254081446_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79997/large/79997_147254082575_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79997/large/79997_147254082765_0.jpg","False","No Agent Fee; Near MRT; Fully Furnished; Natural Sunlight","61","1.343168","103.86928","3265","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/79924","79924","79924","Lakeside Tower","Yuan Ching Road","9G","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1000","https://d247uvop8vgmto.cloudfront.net/property/79924/large/79924_147252902957_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79924/large/79924_14725290456_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/79924/large/79924_147252908177_0.jpg","","","False","Fully Furnished","99","1.337308","103.7255","1406","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/60959","60959","60959","150 Jalan Loyang Besar","Jalan Loyang Besar","150","House","3","Private room","2","Studio","1","1","1","Master room","1","Private","1","1380","https://d247uvop8vgmto.cloudfront.net/property/60959/large/60959_146303178738_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/60959/large/60959_146303179354_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/60959/large/60959_146303179321_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/60959/large/60959_146303179219_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/60959/large/60959_146303179278_0.jpg","False","Fully Furnished","49","1.3773919","103.9581761","15669","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/72904","72904","72904","Avon Park","Youngberg Terrace","1","Condo/Apt","2","Private room","2","1","2","1","1","Master room","1","Private","1","1600","https://d247uvop8vgmto.cloudfront.net/property/72904/large/72904_146898224909_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/72904/large/72904_146898224831_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/72904/large/72904_146898224985_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/72904/large/72904_146898225074_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/72904/large/72904_146898225148_0.jpg","False","Near MRT; Fully Furnished","52","1.339246","103.869374","171","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/81672","81672","81672","Avon Park","Youngberg Terrance ","1","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1200","https://d247uvop8vgmto.cloudfront.net/property/81672/large/81672_147339666709_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/81672/large/81672_147339666794_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/81672/large/81672_147339666869_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/81672/large/81672_14733966694_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/81672/large/81672_147339667052_0.jpg","False","No Agent Fee; Near MRT; Fully Furnished","52","1.339246","103.869374","171","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/97943","97943","97943","Avon Park","Youngberg Terrance ","1 ","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1250","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148180115783.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148180116347.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148180117117.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148180117672.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148180118549.jpg","False","No Agent Fee; Near MRT","52","1.339246","103.869374","171","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/53312","53312","53312","Vacanza @ East","Lengkong Tujoh","40","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1100","https://d247uvop8vgmto.cloudfront.net/property/53312/large/53312_145838986791_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53312/large/53312_145838986494_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53312/large/53312_145838986602_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53312/large/53312_145838986681_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53312/large/53312_14583898688_0.jpg","False","Fully Furnished","33","1.328871","103.914742","3018","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/64184","64184","64184","Euro Asia Park","Woodleigh Close ","25","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1150","https://d247uvop8vgmto.cloudfront.net/property/64184/large/64184_146479345113_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/64184/large/64184_146479345535_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/64184/large/64184_146479345238_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/64184/large/64184_146479345336_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/64184/large/64184_146479345691_0.jpg","False","Near MRT; Fully Furnished","52","1.336046","103.86743","854","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/105678","105678","105678","Sims Residences","Lorong 39 Geylang","8","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1000","https://d247uvop8vgmto.cloudfront.net/property/105678/large/105678_148669569199_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/105678/large/105678_148669572788_0.jpg","","","","False","Near MRT; Fully Furnished","39","1.316067","103.890903","2277","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/102078","102078","102078","Nadia Mansions","Ah Hood Road","32","Condo/Apt","2","Private room","2","3","4","2","2","Common room","2","Shared","2","1100","https://d247uvop8vgmto.cloudfront.net/property/102078/large/102078_148445087362_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102078/large/102078_148445087466_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102078/large/102078_148445087561_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102078/large/102078_14844508764_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/102078/large/102078_14844508778_0.jpg","False","No Agent Fee; Fully Furnished","44","1.328047","103.847582","1678","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/106622","106622","106622","Pine Grove","Pine Grove","1P","Condo/Apt","2","Private room","2","4+","5","3","3","Master room","1","Private","1","1400","https://d247uvop8vgmto.cloudfront.net/property/106622/large/106622_14871332825_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/106622/large/106622_148713329277_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/106622/large/106622_148713330021_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/106622/large/106622_148713330833_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/106622/large/106622_148713332784_0.jpg","False","No Agent Fee; Fully Furnished","16","1.318398","103.773202","1950","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/71696","71696","71696","Avila Terrace","Mariam Way","6","Condo/Apt","2","Private room","2","4+","5","4+","4","Common room","2","Shared","2","850","https://d247uvop8vgmto.cloudfront.net/property/71696/large/71696_146848448795_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/71696/large/71696_146848486842_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/71696/large/71696_146848511187_0.jpg","","","False","Fully Furnished","49","1.3599121","103.968981","170","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/110614","110614","110614","Woodgrove Condominium","Woodgrove Drive","12","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","850","https://d247uvop8vgmto.cloudfront.net/property/110614/large/110614_148906596703_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/110614/large/110614_148906587583_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/110614/large/110614_148906592901_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/110614/large/110614_148906593508_0.jpg","","False","No Agent Fee; Fully Furnished","78","1.429059","103.781978","3187","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/141940","141940","141940","The Florida","Hougang Avenue 7","78","Condo/Apt","2","Private room","2","3","4","2","2","Master room","1","Private","1","1100","https://d247uvop8vgmto.cloudfront.net/property/141940/large/141940_1504958690108.jpg","https://d247uvop8vgmto.cloudfront.net/property/141940/large/141940_1504958698506.jpg","https://d247uvop8vgmto.cloudfront.net/property/141940/large/141940_1504958685504.jpg","https://d247uvop8vgmto.cloudfront.net/property/141940/large/141940_1504958679638.jpg","https://d247uvop8vgmto.cloudfront.net/property/141940/large/141940_1504958662751.jpg","False","Fully Furnished","29","1.3737908227436995","103.90057936441804","2664","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/101291","101291","101291","La Casa","Woodlands Drive 16","66","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","750","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u25516_148385848522.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u25516_148385849627.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u25516_148385849904.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u25516_148385849973.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u25516_148385848051.jpg","False","No Agent Fee; Natural Sunlight","1","1.432383","103.797839","1382","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/93828","93828","93828","Domain 21","Delta Road","21","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","900","https://d247uvop8vgmto.cloudfront.net/property/93828/large/93828_147982101898_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/93828/large/93828_147982103157_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/93828/large/93828_147982110249_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/93828/large/93828_147982115164_0.jpg","","False","No Agent Fee; Fully Furnished","46","1.2919","103.825419","683","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/116270","116270","116270","Bishan 8","Bishan Street 21","61","Condo/Apt","2","Private room","2","3","4","2","2","Master room","1","Private","1","1500","https://d247uvop8vgmto.cloudfront.net/property/116270/large/116270_149136977202_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/116270/large/116270_149136978235_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/116270/large/116270_149136979807_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/116270/large/116270_149258169237_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/116270/large/116270_149258170364_0.jpg","False","No Agent Fee; Near MRT; Fully Furnished; Natural Sunlight","8","1.349179","103.846762","255","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/107641","107641","107641","People's Park Centre","Upper Cross Street","101","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1000","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148759602747.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u42547_148759602889.jpg","","","","False","No Agent Fee; Near MRT","18","1.285366","103.843699","1939","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/95155","95155","95155","Kim Sia Court","Jalan Jintan","1","Condo/Apt","2","Private room","2","4+","5","3","3","Common room","2","Shared","2","1300","https://d247uvop8vgmto.cloudfront.net/property/95155/large/95155_148041080145_0_mark1522758324255789.jpg","https://d247uvop8vgmto.cloudfront.net/property/95155/large/95155_148041080217_0_mark1522758324382366.jpg","https://d247uvop8vgmto.cloudfront.net/property/95155/large/95155_148041080284_0_mark1522758324512606.jpg","https://d247uvop8vgmto.cloudfront.net/property/95155/large/95155_148041080331_0_mark1522758324623963.jpg","","False","No Agent Fee; Near MRT; Fully Furnished","66","1.305891","103.833841","1340","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/105777","105777","105777","Changi Court","Upper Changi Road East","698","Condo/Apt","2","Private room","2","4+","5","4+","4","Common room","2","Shared","2","900","https://d247uvop8vgmto.cloudfront.net/property/105777/large/105777_148671232681_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/105777/large/105777_14867123372_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/105777/large/105777_148671260165_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/105777/large/105777_148671262292_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/105777/large/105777_148671284946_0.jpg","False","No Agent Fee; Fully Furnished","63","1.343459","103.962978","461","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/74465","74465","74465","Grandlink Square","Guillemard Road","511","Condo/Apt","2","Private room","2","Studio","1","1","1","Common room","2","Shared","2","850","https://d247uvop8vgmto.cloudfront.net/property/74465/large/74465_146972525242_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74465/large/74465_146972526635_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74465/large/74465_14697252853_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74465/large/74465_14697252996_0.jpg","","False","No Agent Fee; Near MRT; Fully Furnished","24","1.31445","103.891474","1043","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/87053","87053","87053","The Arte","Jalan Raja Udang","23","Condo/Apt","2","Private room","2","4+","5","4+","4","Common room","2","Shared","2","1300","https://d247uvop8vgmto.cloudfront.net/property/87053/large/87053_147635873618_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/87053/large/87053_147635873698_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/87053/large/87053_147635873729_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/87053/large/87053_147635873501_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/87053/large/87053_147635873814_0.jpg","False","No Agent Fee; Fully Furnished; Natural Sunlight","44","1.328677","103.842519","2570","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/98661","98661","98661","Min Yuan","Waterloo Street","62","Condo/Apt","2","Private room","2","1","2","1","1","Master room","1","Private","1","1800","https://d247uvop8vgmto.cloudfront.net/property/98661/large/98661_148224459448_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/98661/large/98661_148224459572_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/98661/large/98661_148224459748_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/98661/large/98661_148224459515_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/98661/large/98661_148224459616_0.jpg","False","No Agent Fee; Near MRT","20","1.298864","103.851531","1630","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/76473","76473","76473","Rio Vista","Upper Serangoon View","32","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","1200","https://d247uvop8vgmto.cloudfront.net/property/76473/large/76473_147073178341_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/76473/large/76473_147073179661_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/76473/large/76473_147073178776_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/76473/large/76473_147073179233_0.jpg","","False","Fully Furnished","29","1.373053","103.901999","2069","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/48718","48718","48718","The Baycourt","Upper East Coast Road","461A","Condo/Apt","2","Private room","2","4+","5","4+","4","Common room","2","Shared","2","900","https://d247uvop8vgmto.cloudfront.net/property/48718/large/48718_145558795452_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/48718/large/48718_145558795529_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/48718/large/48718_145558795601_0.jpg","","","False","Fully Furnished","71","1.31577","103.941451","2581","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/99381","99381","99381","Skypark Residences","Sembawang Crescent","17","Condo/Apt","2","Private room","2","2","3","2","2","Master room","1","Private","1","950","https://d247uvop8vgmto.cloudfront.net/property/99381/large/99381_148281485354_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/99381/large/99381_148281485584_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/99381/large/99381_148281486062_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/99381/large/99381_148281485765_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/99381/large/99381_148281485126_0.jpg","False","No Agent Fee; Fully Furnished","57","1.4437551762904872","103.81995722065426","2300","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/53425","53425","53425","The Florida","Hougang Avenue 7","78","Condo/Apt","2","Private room","2","4+","5","2","2","Common room","2","Shared","2","800","https://d247uvop8vgmto.cloudfront.net/property/53425/large/53425_146036966467_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53425/large/53425_145848096004_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53425/large/53425_145848096255_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53425/large/53425_145848096382_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/53425/large/53425_146036966413_0.jpg","False","No Agent Fee; Fully Furnished; Natural Sunlight","29","1.373823","103.900574","2664","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/96873","96873","96873","Pine Grove","Pine Grove","1P","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","850","https://d247uvop8vgmto.cloudfront.net/property/96873/large/96873_148119510685_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/96873/large/96873_148119508926_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/96873/large/96873_148119509055_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/96873/large/96873_148119510735_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/96873/large/96873_148119510776_0.jpg","False","No Agent Fee; Natural Sunlight","16","1.318398","103.773202","1950","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/85369","85369","85369","D'leedon","Leedon Heights","13","Condo/Apt","2","Private room","2","3","4","3","3","Common room","2","Shared","2","2000","https://d247uvop8vgmto.cloudfront.net/property/85369/large/85369_147551611957_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/85369/large/85369_147551622231_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/85369/large/85369_147551729265_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/85369/large/85369_147551623826_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/85369/large/85369_147551618955_0.jpg","False","No Agent Fee; Near MRT; Fully Furnished; Natural Sunlight","27","1.313476","103.80308","674","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/88383","88383","88383","The Water Edge","Lorong 38 Geylang","8","Condo/Apt","2","Private room","2","2","3","1","1","Common room","2","Shared","2","1175","https://d247uvop8vgmto.cloudfront.net/property/88383/large/88383_147703370534_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/88383/large/88383_147703370317_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/88383/large/88383_147703370443_0.jpg","","","False","No Agent Fee; Near MRT; Fully Furnished","24","1.313791","103.888749","2903","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/106222","106222","106222","Atrium Residences","Lorong 28 Geylang","1","Condo/Apt","2","Private room","2","1","2","1","1","Master room","1","Private","1","1200","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u153942_148696259128.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u153942_148696259232.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u153942_14869625932.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u153942_148696259413.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u153942_148696259705.jpg","False","No Agent Fee; Near MRT; Fully Furnished; Natural Sunlight","39","1.31307","103.885728","157","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/42530","42530","42530","185 Countryside Road","Countryside Road","185","House","3","Private room","2","1","2","1","1","Master room","1","Private","1","1690","https://d247uvop8vgmto.cloudfront.net/property/42530/large/42530_145215021925_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/42530/large/42530_14521502217_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/42530/large/42530_145215022143_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/42530/large/42530_145215022091_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/42530/large/42530_145215022118_0.jpg","False","Fully Furnished","80","1.386998","103.839718","15429","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/74376","74376","74376","Citylights","Jellicoe Road","80","Condo/Apt","2","Private room","2","1","2","1","1","Common room","2","Shared","2","3300","https://d247uvop8vgmto.cloudfront.net/property/74376/large/74376_14702778213_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74376/large/74376_147079827087_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74376/large/74376_14702778220_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74376/large/74376_147027782228_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/74376/large/74376_147027782265_0.jpg","False","Near MRT","26","1.309403","103.863194","548","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/104349","104349","104349","Park West","Jalan Lempeng","18","Condo/Apt","2","Private room","2","2","3","2","2","Master room","1","Private","1","1200","https://d247uvop8vgmto.cloudfront.net/property/104349/large/104349_148739324423_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/104349/large/104349_148739325764_0.jpg","https://d247uvop8vgmto.cloudfront.net/property/104349/large/104349_148739327776_0.jpg","","","False","No Agent Fee; Fully Furnished","77","1.31727","103.759851","1882","False","18/04/2018 17:02:15"
"https://property.nestia.com/rental/detail/111009","111009","111009","Westville","Westwood Walk","6","House","3","Private room","2","1","2","1","1","Master room","1","Private","1","700","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u161880_148922256384.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u161880_148922256069.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u161880_148922256659.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u161880_148922256941.jpg","https://d247uvop8vgmto.cloudfront.net/property/userapp/large/u161880_148922257406.jpg","False","No Agent Fee; Fully Furnished","10","1.352691","103.697886","3146","False","18/04/2018 17:02:15"
